,start,finish,duration
874,42140.0,42192.0,52.0
875,42145.0,42225.0,80.0
876,42193.0,42248.0,55.0
877,42198.0,42271.0,73.0
878,42287.0,42334.0,47.0
879,42344.0,42391.0,47.0
880,42462.0,42509.0,47.0
881,42503.0,42555.0,52.0
882,42516.0,42599.0,83.0
883,42519.0,42617.0,98.0
884,42534.0,42657.0,123.0
885,42536.0,42677.0,141.0
886,42545.0,42688.0,143.0
887,42698.0,42745.0,47.0
888,42722.0,42785.0,63.0
889,42861.0,42910.0,49.0
890,42866.0,42947.0,81.0
891,42882.0,42955.0,73.0
892,43041.0,43097.0,56.0
893,43043.0,43140.0,97.0
894,43093.0,43147.0,54.0
895,43130.0,43194.0,64.0
896,43269.0,43323.0,54.0
897,43272.0,43364.0,92.0
898,43283.0,43397.0,114.0
899,43467.0,43526.0,59.0
900,43469.0,43562.0,93.0
901,43482.0,43597.0,115.0
902,43503.0,43621.0,118.0
903,43507.0,43631.0,124.0
904,43614.0,43679.0,65.0
905,43633.0,43697.0,64.0
906,43820.0,43873.0,53.0
907,43826.0,43895.0,69.0
908,43891.0,43941.0,50.0
909,43962.0,44022.0,60.0
910,43987.0,44049.0,62.0
911,44001.0,44081.0,80.0
912,44003.0,44099.0,96.0
913,44205.0,44253.0,48.0
914,44226.0,44278.0,52.0
915,44281.0,44328.0,47.0
916,44312.0,44362.0,50.0
917,44417.0,44464.0,47.0
918,44472.0,44533.0,61.0
919,44484.0,44562.0,78.0
920,44567.0,44628.0,61.0
921,44579.0,44657.0,78.0
922,44667.0,44714.0,47.0
923,44753.0,44811.0,58.0
924,44766.0,44823.0,57.0
925,44769.0,44869.0,100.0
926,44835.0,44888.0,53.0
927,44837.0,44927.0,90.0
928,44860.0,44955.0,95.0
929,44903.0,44973.0,70.0
930,45166.0,45213.0,47.0
931,45214.0,45262.0,48.0
932,45249.0,45303.0,54.0
933,45382.0,45443.0,61.0
934,45386.0,45472.0,86.0
935,45502.0,45549.0,47.0
936,45546.0,45597.0,51.0
937,45584.0,45638.0,54.0
938,45613.0,45679.0,66.0
939,45661.0,45708.0,47.0
940,45695.0,45752.0,57.0
941,45717.0,45784.0,67.0
942,45862.0,45923.0,61.0
943,45865.0,45952.0,87.0
944,45949.0,46001.0,52.0
945,45954.0,46038.0,84.0
946,45965.0,46049.0,84.0
947,45996.0,46100.0,104.0
948,45998.0,46111.0,113.0
949,46186.0,46242.0,56.0
950,46194.0,46282.0,88.0
951,46298.0,46345.0,47.0
952,46337.0,46404.0,67.0
953,46347.0,46433.0,86.0
954,46489.0,46535.0,46.0
955,46506.0,46579.0,73.0
956,46521.0,46622.0,101.0
957,46559.0,46608.0,49.0
958,46629.0,46676.0,47.0
959,46698.0,46745.0,47.0
960,46758.0,46817.0,59.0
961,46760.0,46861.0,101.0
962,46786.0,46887.0,101.0
963,46821.0,46874.0,53.0
964,46834.0,46932.0,98.0
965,46875.0,46957.0,82.0
966,46877.0,46980.0,103.0
967,46974.0,47037.0,63.0
968,46996.0,47055.0,59.0
969,47040.0,47099.0,59.0
970,47070.0,47138.0,68.0
971,47076.0,47159.0,83.0
972,47088.0,47186.0,98.0
973,47124.0,47209.0,85.0
974,47145.0,47248.0,103.0
975,47152.0,47282.0,130.0
976,47257.0,47310.0,53.0
977,47261.0,47348.0,87.0
978,47298.0,47386.0,88.0
979,47371.0,47425.0,54.0
980,47404.0,47457.0,53.0
981,47458.0,47513.0,55.0
982,47470.0,47550.0,80.0
983,47498.0,47560.0,62.0
984,47550.0,47607.0,57.0
985,47571.0,47631.0,60.0
986,47577.0,47657.0,80.0
987,47592.0,47687.0,95.0
988,47594.0,47717.0,123.0
989,47615.0,47750.0,135.0
990,47693.0,47774.0,81.0
991,47699.0,47792.0,93.0
992,47719.0,47844.0,125.0
993,47759.0,47873.0,114.0
994,47765.0,47891.0,126.0
995,47788.0,47904.0,116.0
996,47825.0,47927.0,102.0
997,47845.0,47961.0,116.0
998,47872.0,47983.0,111.0
999,47973.0,48023.0,50.0
1000,48004.0,48067.0,63.0
1001,48043.0,48092.0,49.0
1002,48053.0,48133.0,80.0
1003,48086.0,48158.0,72.0
1004,48185.0,48236.0,51.0
1005,48195.0,48271.0,76.0
1006,48203.0,48318.0,115.0
1007,48205.0,48327.0,122.0
1008,48247.0,48331.0,84.0
1009,48299.0,48398.0,99.0
1010,48370.0,48419.0,49.0
1011,48523.0,48582.0,59.0
1012,48555.0,48606.0,51.0
1013,48576.0,48669.0,93.0
1014,48599.0,48670.0,71.0
1015,48609.0,48707.0,98.0
1016,48657.0,48731.0,74.0
1017,48702.0,48769.0,67.0
1018,48752.0,48806.0,54.0
1019,48811.0,48858.0,47.0
1020,48859.0,48906.0,47.0
1021,48905.0,48957.0,52.0
1022,48910.0,48987.0,77.0
1023,49012.0,49073.0,61.0
1024,49022.0,49102.0,80.0
1025,49187.0,49245.0,58.0
1026,49212.0,49267.0,55.0
1027,49305.0,49352.0,47.0
1028,49355.0,49402.0,47.0
1029,49413.0,49474.0,61.0
1030,49417.0,49506.0,89.0
1031,49419.0,49538.0,119.0
1032,49434.0,49585.0,151.0
1033,49450.0,49635.0,185.0
1034,49519.0,49661.0,142.0
1035,49546.0,49684.0,138.0
1036,49599.0,49688.0,89.0
1037,49660.0,49718.0,58.0
1038,49662.0,49750.0,88.0
1039,49851.0,49907.0,56.0
1040,49865.0,49947.0,82.0
1041,49938.0,49996.0,58.0
1042,49971.0,50018.0,47.0
1043,50098.0,50145.0,47.0
1044,50211.0,50258.0,47.0
1045,50326.0,50373.0,47.0
1046,50364.0,50418.0,54.0
1047,50417.0,50467.0,50.0
1048,50436.0,50488.0,52.0
1049,50445.0,50526.0,81.0
1050,50476.0,50557.0,81.0
1051,50570.0,50617.0,47.0
1052,50594.0,50662.0,68.0
1053,50634.0,50691.0,57.0
1054,50650.0,50715.0,65.0
1055,50803.0,50858.0,55.0
1056,50819.0,50870.0,51.0
1057,50857.0,50910.0,53.0
1058,50880.0,50950.0,70.0
1059,50988.0,51047.0,59.0
1060,50999.0,51077.0,78.0
1061,51003.0,51109.0,106.0
1062,51144.0,51191.0,47.0
1063,51211.0,51258.0,47.0
1064,51334.0,51381.0,47.0
1065,51358.0,51424.0,66.0
1066,51392.0,51455.0,63.0
1067,51468.0,51515.0,47.0
1068,51499.0,51555.0,56.0
1069,51514.0,51581.0,67.0
1070,51554.0,51607.0,53.0
1071,51658.0,51714.0,56.0
1072,51678.0,51740.0,62.0
1073,51683.0,51755.0,72.0
1074,51690.0,51801.0,111.0
1075,51747.0,51834.0,87.0
1076,51759.0,51859.0,100.0
1077,51907.0,51954.0,47.0
1078,51948.0,51998.0,50.0
1079,52075.0,52130.0,55.0
1080,52088.0,52151.0,63.0
1081,52129.0,52183.0,54.0
1082,52170.0,52224.0,54.0
1083,52244.0,52296.0,52.0
1084,52246.0,52342.0,96.0
1085,52248.0,52384.0,136.0
1086,52257.0,52408.0,151.0
1087,52354.0,52429.0,75.0
1088,52358.0,52462.0,104.0
1089,52405.0,52469.0,64.0
1090,52547.0,52594.0,47.0
1091,52595.0,52642.0,47.0
1092,52641.0,52688.0,47.0
1093,52687.0,52740.0,53.0
1094,52708.0,52759.0,51.0
1095,52813.0,52860.0,47.0
1096,52857.0,52914.0,57.0
1097,52875.0,52932.0,57.0
1098,52915.0,52970.0,55.0
1099,52922.0,52996.0,74.0
1100,52937.0,53040.0,103.0
1101,52995.0,53080.0,85.0
1102,53019.0,53088.0,69.0
1103,53036.0,53129.0,93.0
1104,53086.0,53166.0,80.0
1105,53095.0,53185.0,90.0
1106,53117.0,53211.0,94.0
1107,53124.0,53250.0,126.0
1108,53227.0,53285.0,58.0
1109,53231.0,53346.0,115.0
1110,53245.0,53402.0,157.0
1111,53327.0,53420.0,93.0
1112,53329.0,53449.0,120.0
1113,53349.0,53521.0,172.0
1114,53365.0,53566.0,201.0
1115,53380.0,53584.0,204.0
1116,53508.0,53628.0,120.0
1117,53592.0,53662.0,70.0
1118,53602.0,53700.0,98.0
1119,53639.0,53700.0,61.0
1120,53746.0,53793.0,47.0
1121,53820.0,53867.0,47.0
1122,53893.0,53940.0,47.0
1123,53976.0,54032.0,56.0
1124,53988.0,54072.0,84.0
1125,54112.0,54159.0,47.0
1126,54420.0,54467.0,47.0
1127,54670.0,54720.0,50.0
1128,54697.0,54772.0,75.0
1129,54699.0,54787.0,88.0
1130,54741.0,54832.0,91.0
1131,54759.0,54851.0,92.0
1132,54790.0,54872.0,82.0
1133,54836.0,54890.0,54.0
1134,54884.0,54952.0,68.0
1135,54894.0,54971.0,77.0
1136,54896.0,54996.0,100.0
1137,54940.0,55028.0,88.0
1138,54942.0,55056.0,114.0
1139,54944.0,55127.0,183.0
1140,55004.0,55178.0,174.0
1141,55179.0,55230.0,51.0
1142,55207.0,55274.0,67.0
1143,55217.0,55281.0,64.0
1144,55231.0,55322.0,91.0
1145,55303.0,55360.0,57.0
1146,55306.0,55377.0,71.0
1147,55358.0,55414.0,56.0
1148,55393.0,55455.0,62.0
1149,55448.0,55499.0,51.0
1150,55488.0,55535.0,47.0
1151,55664.0,55711.0,47.0
1152,55707.0,55760.0,53.0
1153,55712.0,55778.0,66.0
1154,55774.0,55827.0,53.0
1155,55806.0,55865.0,59.0
1156,55909.0,55956.0,47.0
1157,55933.0,55999.0,66.0
1158,55960.0,56020.0,60.0
1159,56022.0,56075.0,53.0
1160,56050.0,56127.0,77.0
1161,56066.0,56147.0,81.0
1162,56088.0,56179.0,91.0
1163,56180.0,56227.0,47.0
1164,56291.0,56338.0,47.0
1165,56311.0,56363.0,52.0
1166,56321.0,56395.0,74.0
1167,56414.0,56467.0,53.0
1168,56421.0,56508.0,87.0
1169,56491.0,56545.0,54.0
1170,56582.0,56629.0,47.0
1171,56692.0,56739.0,47.0
1172,56708.0,56765.0,57.0
1173,56711.0,56789.0,78.0
1174,56767.0,56825.0,58.0
1175,56796.0,56862.0,66.0
1176,56895.0,56942.0,47.0
1177,56985.0,57033.0,48.0
1178,57020.0,57075.0,55.0
1179,57044.0,57103.0,59.0
1180,57126.0,57172.0,46.0
1181,57143.0,57213.0,70.0
1182,57231.0,57278.0,47.0
1183,57263.0,57314.0,51.0
1184,57301.0,57376.0,75.0
1185,57346.0,57396.0,50.0
1186,57432.0,57486.0,54.0
1187,57459.0,57523.0,64.0
1188,57495.0,57553.0,58.0
1189,57671.0,57727.0,56.0
1190,57682.0,57770.0,88.0
1191,57743.0,57794.0,51.0
1192,57782.0,57835.0,53.0
1193,57820.0,57873.0,53.0
1194,57831.0,57900.0,69.0
1195,57868.0,57928.0,60.0
1196,57888.0,57949.0,61.0
1197,57918.0,57985.0,67.0
1198,57937.0,58020.0,83.0
1199,57980.0,58040.0,60.0
1200,58020.0,58077.0,57.0
1201,58117.0,58164.0,47.0
1202,58193.0,58242.0,49.0
1203,58211.0,58261.0,50.0
1204,58229.0,58304.0,75.0
1205,58275.0,58325.0,50.0
1206,58287.0,58365.0,78.0
1207,58322.0,58394.0,72.0
1208,58439.0,58486.0,47.0
1209,58471.0,58521.0,50.0
1210,58591.0,58638.0,47.0
1211,58600.0,58705.0,105.0
1212,58622.0,58733.0,111.0
1213,58631.0,58744.0,113.0
1214,58658.0,58791.0,133.0
1215,58715.0,58795.0,80.0
1216,58759.0,58826.0,67.0
1217,58787.0,58854.0,67.0
1218,58810.0,58912.0,102.0
1219,58822.0,58916.0,94.0
1220,58960.0,59007.0,47.0
1221,58977.0,59044.0,67.0
1222,59076.0,59133.0,57.0
1223,59105.0,59168.0,63.0
1224,59187.0,59237.0,50.0
1225,59227.0,59277.0,50.0
1226,59472.0,59519.0,47.0
1227,59529.0,59579.0,50.0
1228,59566.0,59620.0,54.0
1229,59653.0,59709.0,56.0
1230,59667.0,59754.0,87.0
1231,59679.0,59797.0,118.0
1232,59681.0,59827.0,146.0
1233,59746.0,59867.0,121.0
1234,59827.0,59875.0,48.0
1235,59998.0,60045.0,47.0
1236,60039.0,60095.0,56.0
1237,60045.0,60118.0,73.0
1238,60047.0,60143.0,96.0
1239,60202.0,60263.0,61.0
1240,60216.0,60295.0,79.0
1241,60234.0,60303.0,69.0
1242,60335.0,60382.0,47.0
1243,60378.0,60431.0,53.0
1244,60406.0,60472.0,66.0
1245,60440.0,60502.0,62.0
1246,60455.0,60540.0,85.0
1247,60541.0,60591.0,50.0
1248,60558.0,60627.0,69.0
1249,60562.0,60662.0,100.0
1250,60603.0,60679.0,76.0
1251,60606.0,60700.0,94.0
1252,60668.0,60742.0,74.0
1253,60699.0,60761.0,62.0
1254,60792.0,60838.0,46.0
1255,60809.0,60886.0,77.0
1256,60815.0,60920.0,105.0
1257,60834.0,60950.0,116.0
1258,60842.0,60950.0,108.0
1259,60883.0,60982.0,99.0
1260,60918.0,61022.0,104.0
1261,60978.0,61049.0,71.0
1262,61001.0,61067.0,66.0
1263,61132.0,61179.0,47.0
1264,61179.0,61226.0,47.0
1265,61242.0,61289.0,47.0
1266,61339.0,61395.0,56.0
1267,61346.0,61428.0,82.0
1268,61354.0,61465.0,111.0
1269,61356.0,61538.0,182.0
1270,61360.0,61598.0,238.0
1271,61362.0,61627.0,265.0
1272,61524.0,61656.0,132.0
1273,61632.0,61686.0,54.0
1274,61692.0,61739.0,47.0
1275,61768.0,61817.0,49.0
1276,61804.0,61868.0,64.0
1277,61810.0,61897.0,87.0
1278,61830.0,61953.0,123.0
1279,61838.0,61952.0,114.0
1280,61868.0,61956.0,88.0
1281,61900.0,62014.0,114.0
1282,61970.0,62037.0,67.0
1283,61974.0,62071.0,97.0
1284,61982.0,62090.0,108.0
1285,62004.0,62136.0,132.0
1286,62006.0,62143.0,137.0
1287,62095.0,62179.0,84.0
1288,62125.0,62222.0,97.0
1289,62168.0,62226.0,58.0
1290,62212.0,62281.0,69.0
1291,62232.0,62291.0,59.0
1292,62330.0,62380.0,50.0
1293,62370.0,62426.0,56.0
1294,62394.0,62465.0,71.0
1295,62492.0,62549.0,57.0
1296,62507.0,62581.0,74.0
1297,62519.0,62614.0,95.0
1298,62621.0,62667.0,46.0
1299,62638.0,62708.0,70.0
1300,62687.0,62737.0,50.0
1301,62734.0,62785.0,51.0
1302,62775.0,62825.0,50.0
1303,62877.0,62927.0,50.0
1304,62919.0,62968.0,49.0
1305,62922.0,63046.0,124.0
1306,63038.0,63103.0,65.0
1307,63051.0,63107.0,56.0
1308,63053.0,63159.0,106.0
1309,63086.0,63178.0,92.0
1310,63098.0,63183.0,85.0
1311,63176.0,63226.0,50.0
1312,63223.0,63271.0,48.0
1313,63299.0,63352.0,53.0
1314,63301.0,63390.0,89.0
1315,63415.0,63462.0,47.0
1316,63436.0,63491.0,55.0
1317,63442.0,63515.0,73.0
1318,63479.0,63539.0,60.0
1319,63524.0,63578.0,54.0
1320,63529.0,63604.0,75.0
1321,63541.0,63642.0,101.0
1322,63645.0,63692.0,47.0
1323,63694.0,63745.0,51.0
1324,63710.0,63763.0,53.0
1325,63751.0,63808.0,57.0
1326,63763.0,63839.0,76.0
1327,63952.0,64011.0,59.0
1328,63964.0,64049.0,85.0
1329,63974.0,64078.0,104.0
1330,63988.0,64121.0,133.0
1331,64059.0,64146.0,87.0
1332,64091.0,64142.0,51.0
1333,64100.0,64186.0,86.0
1334,64110.0,64217.0,107.0
1335,64116.0,64265.0,149.0
1336,64158.0,64275.0,117.0
1337,64244.0,64304.0,60.0
1338,64341.0,64391.0,50.0
1339,64386.0,64442.0,56.0
1340,64392.0,64490.0,98.0
1341,64396.0,64523.0,127.0
1342,64408.0,64557.0,149.0
1343,64410.0,64597.0,187.0
1344,64428.0,64617.0,189.0
1345,64430.0,64692.0,262.0
1346,64472.0,64715.0,243.0
1347,64495.0,64627.0,132.0
1348,64533.0,64743.0,210.0
1349,64535.0,64778.0,243.0
1350,64592.0,64847.0,255.0
1351,64654.0,64851.0,197.0
1352,64685.0,64897.0,212.0
1353,64712.0,64898.0,186.0
1354,64718.0,64919.0,201.0
1355,65062.0,65113.0,51.0
1356,65088.0,65142.0,54.0
1357,65151.0,65205.0,54.0
1358,65178.0,65238.0,60.0
1359,65236.0,65292.0,56.0
1360,65247.0,65332.0,85.0
1361,65288.0,65339.0,51.0
1362,65378.0,65425.0,47.0
1363,65437.0,65496.0,59.0
1364,65451.0,65519.0,68.0
1365,65478.0,65545.0,67.0
1366,65566.0,65613.0,47.0
1367,65608.0,65661.0,53.0
1368,65613.0,65676.0,63.0
1369,65715.0,65762.0,47.0
1370,65827.0,65877.0,50.0
1371,65846.0,65896.0,50.0
1372,66015.0,66062.0,47.0
1373,66069.0,66118.0,49.0
1374,66105.0,66159.0,54.0
1375,66114.0,66190.0,76.0
1376,66121.0,66227.0,106.0
1377,66171.0,66259.0,88.0
1378,66232.0,66289.0,57.0
1379,66265.0,66321.0,56.0
1380,66293.0,66346.0,53.0
1381,66421.0,66472.0,51.0
1382,66444.0,66510.0,66.0
1383,66486.0,66533.0,47.0
1384,66513.0,66584.0,71.0
1385,66517.0,66606.0,89.0
1386,66551.0,66644.0,93.0
1387,66559.0,66665.0,106.0
1388,66696.0,66743.0,47.0
1389,66750.0,66797.0,47.0
1390,66800.0,66847.0,47.0
1391,66856.0,66902.0,46.0
1392,66873.0,66943.0,70.0
1393,66904.0,66966.0,62.0
1394,66944.0,67001.0,57.0
1395,66960.0,67022.0,62.0
1396,66973.0,67058.0,85.0
1397,67048.0,67101.0,53.0
1398,67078.0,67128.0,50.0
1399,67135.0,67182.0,47.0
1400,67244.0,67291.0,47.0
1401,67327.0,67388.0,61.0
1402,67339.0,67417.0,78.0
1403,67387.0,67446.0,59.0
1404,67464.0,67511.0,47.0
1405,67591.0,67638.0,47.0
1406,67596.0,67677.0,81.0
1407,67752.0,67801.0,49.0
1408,67770.0,67821.0,51.0
1409,67844.0,67901.0,57.0
1410,67854.0,67935.0,81.0
1411,67890.0,67952.0,62.0
1412,68038.0,68098.0,60.0
1413,68067.0,68132.0,65.0
1414,68091.0,68149.0,58.0
1415,68160.0,68218.0,58.0
1416,68185.0,68240.0,55.0
1417,68398.0,68445.0,47.0
1418,68446.0,68496.0,50.0
1419,68451.0,68528.0,77.0
1420,68472.0,68564.0,92.0
1421,68481.0,68605.0,124.0
1422,68483.0,68649.0,166.0
1423,68535.0,68668.0,133.0
1424,68590.0,68662.0,72.0
1425,68592.0,68698.0,106.0
1426,68630.0,68733.0,103.0
1427,68652.0,68789.0,137.0
1428,68691.0,68796.0,105.0
1429,68709.0,68810.0,101.0
1430,68810.0,68857.0,47.0
1431,68849.0,68905.0,56.0
1432,68867.0,68923.0,56.0
1433,68902.0,68963.0,61.0
1434,68914.0,69000.0,86.0
1435,68924.0,69017.0,93.0
1436,68973.0,69055.0,82.0
1437,69026.0,69077.0,51.0
1438,69030.0,69139.0,109.0
1439,69129.0,69179.0,50.0
1440,69190.0,69240.0,50.0
1441,69230.0,69283.0,53.0
1442,69266.0,69320.0,54.0
1443,69363.0,69410.0,47.0
1444,69463.0,69512.0,49.0
1445,69481.0,69531.0,50.0
1446,69496.0,69563.0,67.0
1447,69596.0,69643.0,47.0
1448,69615.0,69671.0,56.0
1449,69627.0,69728.0,101.0
1450,69634.0,69739.0,105.0
1451,69671.0,69757.0,86.0
1452,69801.0,69855.0,54.0
1453,69804.0,69896.0,92.0
1454,69816.0,69932.0,116.0
1455,69872.0,69943.0,71.0
1456,69942.0,69989.0,47.0
1457,70026.0,70082.0,56.0
1458,70038.0,70123.0,85.0
1459,70065.0,70133.0,68.0
1460,70080.0,70178.0,98.0
1461,70192.0,70253.0,61.0
1462,70206.0,70284.0,78.0
1463,70239.0,70306.0,67.0
1464,70251.0,70338.0,87.0
1465,70259.0,70350.0,91.0
1466,70295.0,70399.0,104.0
1467,70341.0,70429.0,88.0
1468,70344.0,70497.0,153.0
1469,70355.0,70547.0,192.0
1470,70384.0,70576.0,192.0
1471,70408.0,70580.0,172.0
1472,70486.0,70622.0,136.0
1473,70492.0,70703.0,211.0
1474,70494.0,70702.0,208.0
1475,70556.0,70699.0,143.0
1476,70559.0,70755.0,196.0
1477,70615.0,70683.0,68.0
1478,70654.0,70765.0,111.0
1479,70657.0,70791.0,134.0
1480,70665.0,70839.0,174.0
1481,70694.0,70913.0,219.0
1482,70736.0,70931.0,195.0
1483,70753.0,70935.0,182.0
1484,70765.0,70886.0,121.0
1485,70833.0,71007.0,174.0
1486,70862.0,71011.0,149.0
1487,70898.0,71043.0,145.0
1488,71012.0,71062.0,50.0
1489,71097.0,71144.0,47.0
1490,71136.0,71189.0,53.0
1491,71384.0,71434.0,50.0
1492,71397.0,71452.0,55.0
1493,71416.0,71496.0,80.0
1494,71459.0,71510.0,51.0
1495,71662.0,71723.0,61.0
1496,71687.0,71743.0,56.0
1497,71713.0,71772.0,59.0
1498,71749.0,71812.0,63.0
1499,71847.0,71895.0,48.0
1500,71882.0,71936.0,54.0
1501,71971.0,72018.0,47.0
1502,72047.0,72104.0,57.0
1503,72053.0,72139.0,86.0
1504,72061.0,72172.0,111.0
1505,72097.0,72199.0,102.0
1506,72101.0,72218.0,117.0
1507,72110.0,72240.0,130.0
1508,72158.0,72280.0,122.0
1509,72180.0,72302.0,122.0
1510,72386.0,72440.0,54.0
1511,72412.0,72474.0,62.0
1512,72433.0,72512.0,79.0
1513,72435.0,72553.0,118.0
1514,72481.0,72577.0,96.0
1515,72506.0,72581.0,75.0
1516,72515.0,72653.0,138.0
1517,72517.0,72697.0,180.0
1518,72565.0,72662.0,97.0
1519,72568.0,72730.0,162.0
1520,72587.0,72740.0,153.0
1521,72595.0,72751.0,156.0
1522,72780.0,72830.0,50.0
1523,72820.0,72870.0,50.0
1524,72828.0,72903.0,75.0
1525,72965.0,73012.0,47.0
1526,73051.0,73098.0,47.0
1527,73142.0,73189.0,47.0
1528,73192.0,73241.0,49.0
1529,73228.0,73282.0,54.0
1530,73265.0,73313.0,48.0
1531,73297.0,73350.0,53.0
1532,73312.0,73397.0,85.0
1533,73329.0,73417.0,88.0
1534,73333.0,73427.0,94.0
1535,73378.0,73467.0,89.0
1536,73382.0,73509.0,127.0
1537,73386.0,73546.0,160.0
1538,73428.0,73560.0,132.0
1539,73462.0,73577.0,115.0
1540,73613.0,73660.0,47.0
1541,73622.0,73735.0,113.0
1542,73737.0,73784.0,47.0
1543,73857.0,73918.0,61.0
1544,73867.0,73956.0,89.0
1545,73919.0,73975.0,56.0
1546,73934.0,74021.0,87.0
1547,73978.0,74053.0,75.0
1548,74003.0,74060.0,57.0
1549,74141.0,74201.0,60.0
1550,74170.0,74229.0,59.0
1551,74175.0,74253.0,78.0
1552,74193.0,74299.0,106.0
1553,74205.0,74303.0,98.0
1554,74223.0,74366.0,143.0
1555,74260.0,74385.0,125.0
1556,74271.0,74435.0,164.0
1557,74284.0,74519.0,235.0
1558,74315.0,74529.0,214.0
1559,74347.0,74572.0,225.0
1560,74444.0,74497.0,53.0
1561,74451.0,74609.0,158.0
1562,74453.0,74640.0,187.0
1563,74545.0,74676.0,131.0
1564,74643.0,74694.0,51.0
1565,74664.0,74721.0,57.0
1566,74696.0,74760.0,64.0
1567,74729.0,74793.0,64.0
1568,74751.0,74825.0,74.0
1569,74753.0,74850.0,97.0
1570,74765.0,74888.0,123.0
1571,74793.0,74916.0,123.0
1572,74909.0,74959.0,50.0
1573,74977.0,75024.0,47.0
1574,75036.0,75090.0,54.0
1575,75063.0,75123.0,60.0
1576,75140.0,75187.0,47.0
1577,75188.0,75249.0,61.0
1578,75191.0,75278.0,87.0
1579,75205.0,75356.0,151.0
1580,75418.0,75465.0,47.0
1581,75572.0,75633.0,61.0
1582,75587.0,75664.0,77.0
1583,75647.0,75710.0,63.0
1584,75660.0,75717.0,57.0
1585,75712.0,75762.0,50.0
1586,75720.0,75816.0,96.0
1587,75745.0,75837.0,92.0
1588,75765.0,75870.0,105.0
1589,75791.0,75879.0,88.0
1590,76038.0,76085.0,47.0
1591,76099.0,76145.0,46.0
1592,76116.0,76186.0,70.0
1593,76220.0,76267.0,47.0
1594,76254.0,76308.0,54.0
1595,76353.0,76414.0,61.0
1596,76359.0,76447.0,88.0
1597,76396.0,76463.0,67.0
1598,76591.0,76638.0,47.0
1599,76646.0,76696.0,50.0
1600,76691.0,76747.0,56.0
1601,76699.0,76792.0,93.0
1602,76702.0,76811.0,109.0
1603,76722.0,76858.0,136.0
1604,76742.0,76892.0,150.0
1605,76818.0,76893.0,75.0
1606,76849.0,76927.0,78.0
1607,76890.0,76959.0,69.0
1608,76900.0,76986.0,86.0
1609,76902.0,77011.0,109.0
1610,76919.0,77040.0,121.0
1611,76921.0,77097.0,176.0
1612,76926.0,77118.0,192.0
1613,76970.0,77147.0,177.0
1614,76993.0,77168.0,175.0
1615,77008.0,77157.0,149.0
1616,77104.0,77195.0,91.0
1617,77106.0,77213.0,107.0
1618,77116.0,77269.0,153.0
1619,77169.0,77284.0,115.0
1620,77268.0,77325.0,57.0
1621,77347.0,77394.0,47.0
1622,77429.0,77481.0,52.0
1623,77455.0,77523.0,68.0
1624,77459.0,77559.0,100.0
1625,77506.0,77573.0,67.0
1626,77511.0,77607.0,96.0
1627,77652.0,77702.0,50.0
1628,77671.0,77721.0,50.0
1629,77723.0,77782.0,59.0
1630,77755.0,77804.0,49.0
1631,77797.0,77847.0,50.0
1632,77846.0,77893.0,47.0
1633,77916.0,77963.0,47.0
1634,78007.0,78054.0,47.0
1635,78012.0,78096.0,84.0
1636,78075.0,78125.0,50.0
1637,78260.0,78310.0,50.0
1638,78279.0,78335.0,56.0
1639,78288.0,78366.0,78.0
1640,78303.0,78414.0,111.0
1641,78321.0,78425.0,104.0
1642,78352.0,78460.0,108.0
1643,78408.0,78485.0,77.0
1644,78516.0,78563.0,47.0
1645,78580.0,78631.0,51.0
1646,78592.0,78672.0,80.0
1647,78602.0,78686.0,84.0
1648,78628.0,78710.0,82.0
1649,78860.0,78911.0,51.0
1650,78862.0,78938.0,76.0
1651,78909.0,78967.0,58.0
1652,78948.0,79004.0,56.0
1653,79020.0,79076.0,56.0
1654,79036.0,79090.0,54.0
1655,79068.0,79122.0,54.0
1656,79108.0,79158.0,50.0
1657,79113.0,79201.0,88.0
1658,79122.0,79253.0,131.0
1659,79165.0,79238.0,73.0
1660,79204.0,79270.0,66.0
1661,79264.0,79320.0,56.0
1662,79296.0,79350.0,54.0
1663,79352.0,79399.0,47.0
1664,79391.0,79446.0,55.0
1665,79412.0,79462.0,50.0
1666,79462.0,79509.0,47.0
1667,79516.0,79563.0,47.0
1668,79598.0,79645.0,47.0
1669,79662.0,79718.0,56.0
1670,79690.0,79757.0,67.0
1671,79944.0,79992.0,48.0
1672,79979.0,80033.0,54.0
1673,80052.0,80099.0,47.0
1674,80094.0,80144.0,50.0
1675,80166.0,80213.0,47.0
1676,80218.0,80265.0,47.0
1677,80392.0,80441.0,49.0
1678,80428.0,80490.0,62.0
1679,80455.0,80518.0,63.0
1680,80484.0,80553.0,69.0
1681,80566.0,80613.0,47.0
1682,80627.0,80674.0,47.0
1683,80689.0,80736.0,47.0
1684,80759.0,80807.0,48.0
1685,80794.0,80848.0,54.0
1686,80901.0,80950.0,49.0
1687,80919.0,80971.0,52.0
1688,80980.0,81027.0,47.0
1689,81014.0,81085.0,71.0
1690,81019.0,81114.0,95.0
1691,81196.0,81243.0,47.0
1692,81266.0,81315.0,49.0
1693,81275.0,81397.0,122.0
1694,81283.0,81430.0,147.0
1695,81288.0,81449.0,161.0
1696,81300.0,81511.0,211.0
1697,81305.0,81515.0,210.0
1698,81366.0,81577.0,211.0
1699,81395.0,81581.0,186.0
1700,81398.0,81605.0,207.0
1701,81530.0,81642.0,112.0
1702,81583.0,81681.0,98.0
1703,81586.0,81738.0,152.0
